dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
6005,gauss_nb,{'classifier__var_smoothing': 1e-08},0.477836,0.08994,0.710069,0.049238,0.614794,0.067858,0.874823,0.064411,0.731751,0.049184,0.744808,0.047007,0.489617,0.094014
21945,gauss_nb,{'classifier__var_smoothing': 1e-09},0.481869,0.075718,0.692115,0.045576,0.556384,0.069343,0.926866,0.052595,0.716238,0.047156,0.741625,0.040711,0.48325,0.081422
21945,gauss_nb,{'classifier__var_smoothing': 1e-08},0.481869,0.075718,0.692115,0.045576,0.556384,0.069343,0.926866,0.052595,0.716238,0.047156,0.741625,0.040711,0.48325,0.081422
24045,gauss_nb,{'classifier__var_smoothing': 1e-09},0.48808,0.081512,0.70331,0.047816,0.583006,0.071799,0.911329,0.058007,0.726953,0.048574,0.747168,0.043415,0.494335,0.086829
24045,gauss_nb,{'classifier__var_smoothing': 1e-08},0.48808,0.081512,0.70331,0.047816,0.583006,0.071799,0.911329,0.058007,0.726953,0.048574,0.747168,0.043415,0.494335,0.086829
23265,gauss_nb,{'classifier__var_smoothing': 1e-09},0.483471,0.079434,0.691959,0.047451,0.554386,0.070823,0.929932,0.05379,0.716104,0.049262,0.742159,0.042689,0.484318,0.085377
23265,gauss_nb,{'classifier__var_smoothing': 1e-08},0.483471,0.079434,0.691959,0.047451,0.554386,0.070823,0.929932,0.05379,0.716104,0.049262,0.742159,0.042689,0.484318,0.085377
16751,gauss_nb,{'classifier__var_smoothing': 1e-09},0.46436,0.086131,0.694496,0.048621,0.581714,0.072532,0.889537,0.065691,0.717181,0.049087,0.735625,0.045219,0.471251,0.090438
16751,gauss_nb,{'classifier__var_smoothing': 1e-08},0.46436,0.086131,0.694496,0.048621,0.581714,0.072532,0.889537,0.065691,0.717181,0.049087,0.735625,0.045219,0.471251,0.090438
19811,gauss_nb,{'classifier__var_smoothing': 1e-09},0.480223,0.088397,0.710435,0.049107,0.613549,0.070153,0.878046,0.064805,0.732162,0.049023,0.745797,0.046371,0.491595,0.092743
19811,gauss_nb,{'classifier__var_smoothing': 1e-08},0.480223,0.088397,0.710435,0.049107,0.613549,0.070153,0.878046,0.064805,0.732162,0.049023,0.745797,0.046371,0.491595,0.092743
12727,gauss_nb,{'classifier__var_smoothing': 1e-09},0.467726,0.081806,0.688925,0.047855,0.561093,0.071436,0.909985,0.057324,0.712569,0.049247,0.735539,0.043523,0.471078,0.087047
12727,gauss_nb,{'classifier__var_smoothing': 1e-08},0.467726,0.081806,0.688925,0.047855,0.561093,0.071436,0.909985,0.057324,0.712569,0.049247,0.735539,0.043523,0.471078,0.087047
