dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
21178,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.680904,0.07129,0.840126,0.035919,0.82818,0.050577,0.856026,0.052892,0.841149,0.035911,0.842103,0.035746,0.684206,0.071491
21178,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.67987,0.07186,0.839693,0.036166,0.828568,0.05066,0.8545,0.053536,0.840584,0.036224,0.841534,0.036049,0.683068,0.072099
21179,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.680362,0.070701,0.840041,0.035575,0.829844,0.050239,0.853613,0.053029,0.840799,0.035616,0.841729,0.03545,0.683458,0.0709
21179,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.680904,0.07129,0.840126,0.035919,0.82818,0.050577,0.856026,0.052892,0.841149,0.035911,0.842103,0.035746,0.684206,0.071491
21179,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.67987,0.07186,0.839693,0.036166,0.828568,0.05066,0.8545,0.053536,0.840584,0.036224,0.841534,0.036049,0.683068,0.072099
8702,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.693087,0.069554,0.847753,0.03451,0.852782,0.047703,0.841083,0.054994,0.846055,0.035066,0.846933,0.034846,0.693865,0.069692
8703,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.693087,0.069554,0.847753,0.03451,0.852782,0.047703,0.841083,0.054994,0.846055,0.035066,0.846933,0.034846,0.693865,0.069692
15230,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.691299,0.070946,0.847267,0.035101,0.857919,0.047922,0.833124,0.055337,0.844578,0.035723,0.845522,0.035456,0.691043,0.070913
15231,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.691299,0.070946,0.847267,0.035101,0.857919,0.047922,0.833124,0.055337,0.844578,0.035723,0.845522,0.035456,0.691043,0.070913
8894,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.689299,0.071346,0.845716,0.035451,0.848287,0.04812,0.842318,0.054717,0.844474,0.035892,0.845302,0.035723,0.690605,0.071447
8895,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.689299,0.071346,0.845716,0.035451,0.848287,0.04812,0.842318,0.054717,0.844474,0.035892,0.845302,0.035723,0.690605,0.071447
20606,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.678072,0.0719,0.840385,0.035679,0.847148,0.049482,0.831421,0.056195,0.838337,0.036171,0.839284,0.035948,0.678569,0.071897
20607,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.678072,0.0719,0.840385,0.035679,0.847148,0.049482,0.831421,0.056195,0.838337,0.036171,0.839284,0.035948,0.678569,0.071897
15228,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.684389,0.072197,0.842601,0.03612,0.837714,0.049644,0.849116,0.054186,0.842564,0.036338,0.843415,0.036178,0.686831,0.072356
15229,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.684389,0.072197,0.842601,0.03612,0.837714,0.049644,0.849116,0.054186,0.842564,0.036338,0.843415,0.036178,0.686831,0.072356
