dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
9061,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.670538,0.057196,0.840487,0.027725,0.861974,0.036098,0.808633,0.048452,0.834269,0.029254,0.835304,0.028852,0.670607,0.057704
4835,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.665525,0.056457,0.837835,0.027273,0.857243,0.035635,0.809056,0.050379,0.832136,0.029238,0.833149,0.028744,0.666299,0.057487
2534,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 125}",0.665949,0.057578,0.837865,0.028052,0.8556,0.037416,0.811575,0.048081,0.832673,0.029269,0.833587,0.028929,0.667175,0.057858
14051,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 150}",0.668586,0.056876,0.839113,0.027651,0.856356,0.036747,0.813555,0.048912,0.834041,0.029139,0.834955,0.02874,0.669911,0.05748
20195,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150}",0.665126,0.057044,0.837498,0.027692,0.855258,0.036251,0.811165,0.048645,0.832299,0.029237,0.833212,0.028825,0.666423,0.057649
20000,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.667352,0.057371,0.838759,0.027747,0.858237,0.0356,0.809879,0.049848,0.833074,0.02963,0.834058,0.02914,0.668115,0.058281
10980,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.663571,0.058266,0.836873,0.028178,0.856471,0.036655,0.807809,0.050918,0.83111,0.030016,0.83214,0.029562,0.66428,0.059124
8870,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 150}",0.667073,0.05603,0.838726,0.027219,0.859454,0.036059,0.807989,0.047886,0.832711,0.028703,0.833722,0.028276,0.667443,0.056553
7906,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.666762,0.056954,0.838262,0.027694,0.855872,0.036722,0.812152,0.048662,0.833094,0.029128,0.834012,0.028756,0.668025,0.057512
8098,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.668597,0.055859,0.83935,0.027101,0.858562,0.035626,0.810858,0.047784,0.833768,0.028607,0.83471,0.028208,0.66942,0.056416
8678,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.661502,0.057378,0.835775,0.02787,0.854319,0.036831,0.808281,0.048922,0.830343,0.02936,0.8313,0.028949,0.6626,0.057897
8103,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.67054,0.056391,0.840243,0.027453,0.8593,0.036832,0.811985,0.047853,0.834686,0.028758,0.835643,0.028385,0.671285,0.05677
