dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
2101,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.699991,0.068718,0.852656,0.033416,0.8913,0.042262,0.801292,0.059009,0.844216,0.035675,0.846296,0.034761,0.692592,0.069522
23801,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.708795,0.068984,0.857001,0.033517,0.902853,0.040808,0.796048,0.059166,0.846921,0.036187,0.84945,0.035027,0.6989,0.070053
2799,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.705445,0.068613,0.855333,0.033381,0.895666,0.041936,0.801735,0.058687,0.846535,0.03572,0.8487,0.034725,0.697401,0.069451
3256,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.696979,0.069233,0.851148,0.033725,0.89047,0.04387,0.798906,0.058261,0.842552,0.035681,0.844688,0.034818,0.689376,0.069636
6130,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.702678,0.068872,0.854018,0.033451,0.898232,0.04127,0.795259,0.059227,0.844313,0.035991,0.846745,0.034916,0.693491,0.069832
16959,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.708407,0.069102,0.856795,0.033607,0.895463,0.041803,0.805403,0.05795,0.848416,0.03575,0.850433,0.034876,0.700866,0.069753
11823,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.706414,0.06636,0.855832,0.032276,0.895367,0.040747,0.803279,0.057617,0.847234,0.03463,0.849323,0.033648,0.698647,0.067296
4315,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 175}",0.693083,0.070012,0.84928,0.034021,0.888567,0.04316,0.797071,0.059402,0.840677,0.03621,0.842819,0.03531,0.685637,0.07062
9840,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.708487,0.069576,0.85674,0.033919,0.892022,0.042948,0.809846,0.059013,0.849067,0.036033,0.850934,0.035187,0.701868,0.070374
5493,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 125}",0.703038,0.067989,0.854194,0.03305,0.895521,0.041069,0.799283,0.058744,0.845178,0.035492,0.847402,0.034497,0.694803,0.068994
17718,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 125}",0.705753,0.067543,0.855442,0.032867,0.89291,0.041886,0.80565,0.058665,0.847281,0.035108,0.84928,0.034221,0.69856,0.068441
8060,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 125}",0.705766,0.069188,0.855526,0.033662,0.897771,0.041426,0.799377,0.059152,0.84629,0.036158,0.848574,0.035097,0.697148,0.070195
1575,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.703479,0.068809,0.854283,0.033507,0.887865,0.042293,0.809659,0.059011,0.84699,0.035603,0.848762,0.034836,0.697524,0.069673
12276,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 175}",0.699943,0.06974,0.85269,0.033915,0.895368,0.041637,0.795957,0.059829,0.843324,0.036447,0.845662,0.035397,0.691324,0.070793
4845,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 75}",0.705702,0.069307,0.855439,0.033762,0.893144,0.042548,0.805327,0.058177,0.847255,0.035816,0.849235,0.034983,0.698471,0.069965
5177,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.704854,0.067444,0.855084,0.032753,0.896511,0.04102,0.800015,0.057952,0.846049,0.035075,0.848263,0.034121,0.696526,0.068242
1569,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 150}",0.707297,0.068419,0.85618,0.033293,0.8911,0.041613,0.809776,0.059331,0.848594,0.035594,0.850438,0.034736,0.700875,0.069471
2163,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.706207,0.069125,0.855685,0.033662,0.889877,0.041758,0.81024,0.057917,0.84831,0.035707,0.850058,0.034933,0.700117,0.069866
2287,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150}",0.702238,0.069406,0.853745,0.033759,0.894941,0.043085,0.79898,0.058671,0.844717,0.035932,0.846961,0.034982,0.693921,0.069963
2340,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 75}",0.704499,0.068229,0.85477,0.033228,0.888565,0.042366,0.80986,0.059023,0.847415,0.035368,0.849212,0.034561,0.698424,0.069123
