dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
16369,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45127,0.060169,0.689036,0.033154,0.552193,0.050644,0.891891,0.040034,0.700798,0.035005,0.722042,0.031074,0.444084,0.062149
16369,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45127,0.060169,0.689036,0.033154,0.552193,0.050644,0.891891,0.040034,0.700798,0.035005,0.722042,0.031074,0.444084,0.062149
15031,gauss_nb,{'classifier__var_smoothing': 1e-09},0.448937,0.057646,0.682455,0.03233,0.532042,0.049325,0.905428,0.035841,0.693149,0.034771,0.718735,0.029976,0.43747,0.059953
15031,gauss_nb,{'classifier__var_smoothing': 1e-08},0.448937,0.057646,0.682455,0.03233,0.532042,0.049325,0.905428,0.035841,0.693149,0.034771,0.718735,0.029976,0.43747,0.059953
16373,gauss_nb,{'classifier__var_smoothing': 1e-09},0.451329,0.060444,0.689061,0.033308,0.552183,0.050678,0.891967,0.039919,0.700831,0.035138,0.722075,0.031221,0.444151,0.062442
16373,gauss_nb,{'classifier__var_smoothing': 1e-08},0.451329,0.060444,0.689061,0.033308,0.552183,0.050678,0.891967,0.039919,0.700831,0.035138,0.722075,0.031221,0.444151,0.062442
12199,gauss_nb,{'classifier__var_smoothing': 1e-09},0.441653,0.06257,0.69936,0.033783,0.604978,0.050509,0.839273,0.043763,0.711629,0.034099,0.722125,0.032174,0.444251,0.064348
12199,gauss_nb,{'classifier__var_smoothing': 1e-08},0.441653,0.06257,0.69936,0.033783,0.604978,0.050509,0.839273,0.043763,0.711629,0.034099,0.722125,0.032174,0.444251,0.064348
24289,gauss_nb,{'classifier__var_smoothing': 1e-09},0.444351,0.061752,0.701999,0.033401,0.611559,0.050334,0.836069,0.043552,0.714129,0.033585,0.723814,0.031764,0.447628,0.063527
24289,gauss_nb,{'classifier__var_smoothing': 1e-08},0.444351,0.061752,0.701999,0.033401,0.611559,0.050334,0.836069,0.043552,0.714129,0.033585,0.723814,0.031764,0.447628,0.063527
17523,gauss_nb,{'classifier__var_smoothing': 1e-09},0.448885,0.056156,0.678542,0.032043,0.519022,0.050184,0.91502,0.034753,0.688149,0.035042,0.717021,0.029368,0.434042,0.058736
17523,gauss_nb,{'classifier__var_smoothing': 1e-08},0.448885,0.056156,0.678542,0.032043,0.519022,0.050184,0.91502,0.034753,0.688149,0.035042,0.717021,0.029368,0.434042,0.058736
24487,gauss_nb,{'classifier__var_smoothing': 1e-09},0.44536,0.061294,0.702599,0.033166,0.612339,0.049677,0.836401,0.042776,0.714766,0.033348,0.72437,0.03154,0.448741,0.06308
24487,gauss_nb,{'classifier__var_smoothing': 1e-08},0.44536,0.061294,0.702599,0.033166,0.612339,0.049677,0.836401,0.042776,0.714766,0.033348,0.72437,0.03154,0.448741,0.06308
12195,gauss_nb,{'classifier__var_smoothing': 1e-09},0.441448,0.062488,0.699244,0.033795,0.604824,0.050627,0.839212,0.043643,0.711509,0.034121,0.722018,0.032151,0.444036,0.064302
12195,gauss_nb,{'classifier__var_smoothing': 1e-08},0.441448,0.062488,0.699244,0.033795,0.604824,0.050627,0.839212,0.043643,0.711509,0.034121,0.722018,0.032151,0.444036,0.064302
19043,gauss_nb,{'classifier__var_smoothing': 1e-09},0.447848,0.057336,0.674132,0.032887,0.505835,0.051852,0.923617,0.035258,0.682423,0.03654,0.714726,0.030036,0.429452,0.060072
19043,gauss_nb,{'classifier__var_smoothing': 1e-08},0.447848,0.057336,0.674132,0.032887,0.505835,0.051852,0.923617,0.035258,0.682423,0.03654,0.714726,0.030036,0.429452,0.060072
