dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
6386,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.682514,0.056117,0.843983,0.02764,0.842519,0.035987,0.846149,0.045093,0.84382,0.028423,0.844334,0.028341,0.688669,0.056683
19824,svm_rbf,"{'classifier__C': 5000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.688205,0.056425,0.845665,0.028189,0.836194,0.038332,0.8597,0.043698,0.847342,0.028392,0.847947,0.028357,0.695894,0.056715
19825,svm_rbf,"{'classifier__C': 5000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.688218,0.056421,0.845671,0.028187,0.836194,0.038321,0.859715,0.043686,0.84735,0.028391,0.847955,0.028356,0.695909,0.056711
7728,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.678625,0.056799,0.84188,0.028122,0.839244,0.037209,0.845772,0.044472,0.841986,0.028625,0.842508,0.028563,0.685017,0.057125
7729,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.678625,0.056817,0.84188,0.028132,0.839244,0.03722,0.845772,0.044472,0.841986,0.028634,0.842508,0.028571,0.685017,0.057143
9830,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.680392,0.05695,0.842359,0.028283,0.836739,0.037354,0.850679,0.044259,0.843172,0.028734,0.843709,0.028677,0.687419,0.057353
9831,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.680381,0.056975,0.842353,0.028298,0.836729,0.037378,0.850679,0.044259,0.843167,0.028746,0.843704,0.028689,0.687409,0.057377
6292,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.677588,0.055508,0.838568,0.028239,0.817967,0.040118,0.869102,0.042015,0.842605,0.027983,0.843535,0.027903,0.687069,0.055807
7060,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.677562,0.055482,0.838562,0.028229,0.818008,0.040142,0.869026,0.041997,0.842589,0.027966,0.843517,0.027886,0.687034,0.055772
13214,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.671337,0.055603,0.835306,0.028255,0.814071,0.040215,0.866778,0.043146,0.839441,0.028117,0.840424,0.028039,0.680849,0.056079
18868,svm_rbf,"{'classifier__C': 5000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.683029,0.057086,0.843048,0.028424,0.833183,0.03785,0.857666,0.044391,0.844818,0.028788,0.845425,0.028764,0.690849,0.057527
18869,svm_rbf,"{'classifier__C': 5000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.683,0.057082,0.843036,0.028423,0.833183,0.037852,0.857636,0.044366,0.844804,0.028784,0.84541,0.028759,0.690819,0.057519
6581,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.68751,0.056432,0.84624,0.027829,0.843147,0.036271,0.850821,0.045536,0.846453,0.02863,0.846984,0.028548,0.693967,0.057097
5808,svm_rbf,"{'classifier__C': 5000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.685518,0.056551,0.845407,0.027924,0.843279,0.036182,0.848554,0.04398,0.84543,0.028522,0.845917,0.028459,0.691833,0.056917
5809,svm_rbf,"{'classifier__C': 5000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.685511,0.05652,0.845401,0.027907,0.843249,0.036154,0.848584,0.043964,0.845431,0.028506,0.845916,0.028443,0.691833,0.056887
158,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.6709,0.055805,0.835061,0.028381,0.813692,0.040386,0.866734,0.043149,0.839223,0.028228,0.840213,0.028143,0.680425,0.056286
926,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.670942,0.055543,0.835092,0.028247,0.813773,0.040279,0.866688,0.043113,0.839242,0.028103,0.840231,0.028016,0.680461,0.056033
18726,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.686317,0.05596,0.844736,0.027845,0.834948,0.036785,0.85924,0.043613,0.846516,0.028297,0.847094,0.028244,0.694189,0.056489
18727,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.686317,0.05596,0.844736,0.027845,0.834948,0.036785,0.85924,0.043613,0.846516,0.028297,0.847094,0.028244,0.694189,0.056489
19494,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.68632,0.055865,0.844748,0.027801,0.83503,0.036757,0.859149,0.043596,0.846511,0.028255,0.84709,0.028201,0.694179,0.056402
19495,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.686331,0.055863,0.844754,0.0278,0.835041,0.036753,0.859149,0.043596,0.846517,0.028255,0.847095,0.0282,0.694189,0.0564
20020,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.683319,0.055651,0.843507,0.027719,0.8358,0.037466,0.854924,0.043447,0.844796,0.028023,0.845362,0.027978,0.690724,0.055956
13215,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.671276,0.055496,0.835336,0.028184,0.814438,0.04009,0.866308,0.043188,0.839403,0.028069,0.840373,0.027992,0.680746,0.055985
12852,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.690262,0.054791,0.847675,0.02707,0.845274,0.036381,0.851223,0.044691,0.847712,0.027743,0.848248,0.027653,0.696496,0.055306
12853,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.690262,0.054791,0.847675,0.02707,0.845274,0.036381,0.851223,0.044691,0.847712,0.027743,0.848248,0.027653,0.696496,0.055306
13620,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.69031,0.054788,0.847699,0.027072,0.845304,0.036401,0.851238,0.044667,0.847735,0.027741,0.848271,0.027649,0.696542,0.055299
13621,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.690321,0.054794,0.847705,0.027076,0.845315,0.036405,0.851238,0.044667,0.84774,0.027743,0.848276,0.027652,0.696552,0.055304
18580,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.679735,0.055789,0.839644,0.028316,0.819034,0.039971,0.870194,0.042472,0.843683,0.02813,0.844614,0.028062,0.689228,0.056125
18581,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.679725,0.055707,0.839644,0.028265,0.819054,0.039887,0.870164,0.042488,0.843679,0.028091,0.844609,0.028026,0.689218,0.056051
19348,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.679727,0.055812,0.839632,0.028325,0.818973,0.039968,0.870255,0.042483,0.843681,0.028141,0.844614,0.028075,0.689228,0.056149
19349,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.679691,0.055741,0.839626,0.028276,0.819023,0.039865,0.870164,0.042515,0.843664,0.028107,0.844593,0.028044,0.689187,0.056088
3824,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.669144,0.057424,0.836637,0.028508,0.830674,0.038584,0.84547,0.046754,0.837442,0.029138,0.838072,0.029037,0.676144,0.058074
18934,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.684897,0.056122,0.844375,0.027847,0.837118,0.036835,0.855127,0.044267,0.845567,0.02836,0.846122,0.028315,0.692245,0.056629
18935,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.684851,0.056141,0.844351,0.027857,0.837077,0.036839,0.855127,0.044231,0.845547,0.028364,0.846102,0.028321,0.692204,0.056641
19702,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.684955,0.056099,0.8444,0.027828,0.837097,0.036773,0.855218,0.044274,0.845603,0.028348,0.846158,0.028306,0.692316,0.056613
19703,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.684906,0.056076,0.844375,0.027818,0.837077,0.036779,0.855188,0.044268,0.845577,0.028335,0.846132,0.028294,0.692265,0.056588
12828,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682633,0.054703,0.842436,0.027433,0.829809,0.037818,0.861142,0.042368,0.844823,0.027507,0.845476,0.027491,0.690952,0.054982
12829,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682647,0.054707,0.842442,0.027433,0.829809,0.037818,0.861158,0.042383,0.84483,0.027509,0.845483,0.027493,0.690967,0.054986
1308,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682229,0.054594,0.842191,0.027361,0.829328,0.03781,0.861249,0.04272,0.844621,0.027478,0.845288,0.027463,0.690577,0.054926
1309,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682229,0.054594,0.842191,0.027361,0.829328,0.03781,0.861249,0.04272,0.844621,0.027478,0.845288,0.027463,0.690577,0.054926
13596,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682578,0.054809,0.842405,0.027488,0.829768,0.037887,0.861127,0.042437,0.844793,0.027563,0.845447,0.027545,0.690895,0.05509
13597,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682592,0.054812,0.842411,0.027488,0.829768,0.037887,0.861142,0.042451,0.8448,0.027565,0.845455,0.027547,0.69091,0.055095
