dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
20604,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.651125,0.056544,0.825734,0.028732,0.807778,0.040617,0.852353,0.042793,0.829202,0.028494,0.830066,0.028432,0.660131,0.056864
20605,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.651125,0.056544,0.825734,0.028732,0.807778,0.040617,0.852353,0.042793,0.829202,0.028494,0.830066,0.028432,0.660131,0.056864
21372,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.651345,0.056621,0.825875,0.028733,0.808044,0.040381,0.852307,0.042944,0.82932,0.028551,0.830175,0.028492,0.660351,0.056984
21373,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.651345,0.056621,0.825875,0.028733,0.808044,0.040381,0.852307,0.042944,0.82932,0.028551,0.830175,0.028492,0.660351,0.056984
2748,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.650849,0.055439,0.824639,0.028356,0.801317,0.040739,0.859209,0.042345,0.829186,0.02805,0.830263,0.02796,0.660526,0.05592
2749,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.650822,0.055411,0.824627,0.028343,0.801307,0.040716,0.859193,0.042319,0.829174,0.028039,0.83025,0.027948,0.6605,0.055895
21372,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.653586,0.055865,0.826221,0.028536,0.803917,0.040519,0.859284,0.041702,0.830595,0.028176,0.8316,0.02811,0.663201,0.05622
21373,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.653586,0.055865,0.826221,0.028536,0.803917,0.040519,0.859284,0.041702,0.830595,0.028176,0.8316,0.02811,0.663201,0.05622
20798,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.653364,0.058131,0.826553,0.029592,0.806908,0.041474,0.855676,0.043453,0.830361,0.029337,0.831292,0.02927,0.662583,0.05854
20799,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.653318,0.058126,0.826529,0.029589,0.806877,0.041479,0.85566,0.043448,0.830338,0.029333,0.831269,0.029266,0.662538,0.058533
20414,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.656667,0.058106,0.828974,0.029417,0.813785,0.040968,0.851487,0.043562,0.831859,0.029222,0.832636,0.029183,0.665273,0.058366
20415,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.656667,0.058106,0.828974,0.029417,0.813785,0.040968,0.851487,0.043562,0.831859,0.029222,0.832636,0.029183,0.665273,0.058366
13884,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.649004,0.056582,0.823282,0.029024,0.797705,0.041544,0.861197,0.042447,0.828267,0.028642,0.829451,0.02854,0.658902,0.057081
13885,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.649004,0.056582,0.823282,0.029024,0.797705,0.041544,0.861197,0.042447,0.828267,0.028642,0.829451,0.02854,0.658902,0.057081
23484,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.64701,0.056749,0.823646,0.02881,0.805477,0.04034,0.850577,0.043158,0.827158,0.028668,0.828027,0.028611,0.656054,0.057222
23485,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.647127,0.056763,0.823707,0.028822,0.805559,0.040374,0.850607,0.043134,0.827215,0.028672,0.828083,0.028614,0.656167,0.057229
20796,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.641643,0.058929,0.818197,0.030375,0.785582,0.042604,0.866556,0.042667,0.824508,0.029948,0.826069,0.029807,0.652138,0.059613
20797,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.641643,0.058929,0.818197,0.030375,0.785582,0.042604,0.866556,0.042667,0.824508,0.029948,0.826069,0.029807,0.652138,0.059613
2364,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.65124,0.057188,0.82374,0.029324,0.794646,0.041588,0.866872,0.042913,0.829398,0.029005,0.830759,0.028904,0.661518,0.057809
2365,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.65124,0.057188,0.82374,0.029324,0.794646,0.041588,0.866872,0.042913,0.829398,0.029005,0.830759,0.028904,0.661518,0.057809
5244,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.643038,0.057214,0.820964,0.029286,0.799123,0.041765,0.853335,0.043143,0.825193,0.028974,0.826229,0.028863,0.652458,0.057726
5245,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.643113,0.057233,0.821001,0.029305,0.799153,0.041804,0.85338,0.043092,0.825231,0.028984,0.826267,0.02887,0.652534,0.057739
14076,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.648571,0.057825,0.823507,0.02946,0.800224,0.041111,0.858026,0.043347,0.828055,0.029243,0.829125,0.029182,0.658249,0.058363
14077,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.648609,0.057822,0.823526,0.029458,0.800234,0.041104,0.858056,0.043335,0.828076,0.029242,0.829145,0.02918,0.65829,0.05836
14844,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.648571,0.057928,0.823514,0.029518,0.800274,0.041209,0.857965,0.043382,0.828051,0.029293,0.82912,0.02923,0.65824,0.05846
14845,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.648571,0.057928,0.823514,0.029518,0.800274,0.041209,0.857965,0.043382,0.828051,0.029293,0.82912,0.02923,0.65824,0.05846
13882,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.644942,0.056912,0.8202,0.029471,0.789271,0.042348,0.866053,0.041595,0.826199,0.028972,0.827662,0.02877,0.655324,0.05754
13883,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.644942,0.056912,0.8202,0.029471,0.789271,0.042348,0.866053,0.041595,0.826199,0.028972,0.827662,0.02877,0.655324,0.05754
