name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
23328,0.6329815000000001,0.003089349527003995,0.4630285,0.009754538046468425,0.926615,0.008485281374238578,0.4032715,0.0019311086194204888,0.652316,0.004046065001949428,0.694822,0.0006349818895054875,0.38964350000000003,0.0012692566722298858
23329,0.687489,0.0,0.591543,0.0,0.853077,0.0,0.433866,0.0,0.709486,0.0,0.72231,0.0,0.44462,0.0
23330,0.6300725,0.0051244028432589125,0.4572675,0.011324315100702559,0.928615,0.005656854249492385,0.40081900000000004,0.0026049813818912163,0.6490959999999999,0.006199912257443648,0.6929415000000001,0.0028333768722144837,0.3858825,0.005667460851210174
23331,0.687489,0.0,0.591543,0.0,0.853077,0.0,0.433866,0.0,0.709486,0.0,0.72231,0.0,0.44462,0.0
23332,0.6322465,0.0020499025586597905,0.46186550000000004,0.008109807673428518,0.926615,0.008485281374238578,0.40226249999999997,0.003143089642374187,0.651445,0.0030504586540387943,0.6942405,0.00018738329701448511,0.38848099999999997,0.0003747665940288525
23333,0.688939,0.0,0.593869,0.0,0.853077,0.0,0.436039,0.0,0.710811,0.0,0.723473,0.0,0.446946,0.0
23334,0.6307975,0.004099098010538453,0.45840400000000003,0.00971706138706552,0.928615,0.005656854249492385,0.40172549999999996,0.0013229967876000385,0.649875,0.005098239892354964,0.6935095,0.002030103568786626,0.387019,0.004060207137573173
23335,0.688939,0.0,0.593869,0.0,0.853077,0.0,0.436039,0.0,0.710811,0.0,0.723473,0.0,0.446946,0.0
23336,0.6141305,0.0051244028432589125,0.4229655,0.011324315100702559,0.944615,0.005656854249492385,0.3924595,0.0022252650403940728,0.6278495,0.006443864096953034,0.6837905,0.0028333768722144837,0.3675805,0.005667460851210174
23337,0.678815,0.0,0.57315,0.0,0.861077,0.0,0.426415,0.0,0.700612,0.0,0.717114,0.0,0.434227,0.0
23338,0.613406,0.0020491954518786623,0.4218285,0.0065032610665726855,0.944615,0.005656854249492385,0.391475,0.0016122034611053314,0.6273850000000001,0.003539776546619825,0.683222,0.00042284985514962504,0.366444,0.0008456997102990931
23339,0.678794,0.0,0.570825,0.0,0.865077,0.0,0.428663,0.0,0.700692,0.0,0.717951,0.0,0.435901,0.0
23340,0.615569,0.003058943935412963,0.4252645,0.00807303812080682,0.944615,0.005656854249492385,0.3942515,0.0005890199487284141,0.629697,0.004669733182955919,0.68494,0.0012077383822666535,0.3698795,0.002416183871314396
23341,0.675895,0.0,0.566173,0.0,0.865077,0.0,0.424599,0.0,0.69763,0.0,0.715625,0.0,0.43125,0.0
